2016/06/06 08:53:50:807  [Log] Creating new log file: log-2016-06-06-1.txt
2016/06/06 10:49:58:545  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(2) with mention Optional(false)
2016/06/06 10:50:37:662  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(3) with mention Optional(false)
2016/06/06 10:50:47:383  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(4) with mention Optional(false)
2016/06/06 10:50:53:793  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(5) with mention Optional(false)
2016/06/06 10:51:33:715  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(0) with mention Optional(false)
2016/06/06 10:52:38:023  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(1) with mention Optional(false)
2016/06/06 10:52:47:287  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(2) with mention Optional(false)
2016/06/06 10:53:47:442  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 10:54:20:039  [375587_3248852@chat.hipchat.com] [Auth] Refreshing access token...
2016/06/06 10:54:20:039  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 10:54:20 AM GMT+8 (1 message)
2016-06-06 10:54:20:035+0800  [375587_3248852@chat.hipchat.com] [WebCore] Requesting oauth token refresh...
2016/06/06 10:54:20:040  [375587_3248852@chat.hipchat.com] [Auth] Issuing access token request to https://api.hipchat.com/v2/oauth/token with body:
[grant_type: refresh_token, client_name: com.atlassian.hipchat.osx-clients, refresh_token: J2AChOQt..., user_id: 3248852, group_id: 375587]
2016/06/06 10:54:21:684  [375587_3248852@chat.hipchat.com] [Auth] Access token acquired:
[expires_in: 3599, access_token: 1pcjN3RN..., group_name: TORO, token_type: bearer, refresh_token: J2AChOQt..., group_id: 375587, scope: admin_room manage_rooms send_message view_group view_messages view_room]
2016/06/06 10:54:27:800  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 10:54:22 AM GMT+8 (1 message)
2016-06-06 10:54:22:432+0800  [375587_3248852@chat.hipchat.com] [WebCore] Resolving oauth token refresh with info:
{"expires_at":1465185260,"access_token":"1pcjN3RN...","expires_in":3599}
2016/06/06 10:57:02:969  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(0) with mention Optional(false)
2016/06/06 10:57:16:292  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 11:09:42:569  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 11:12:25:715  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(1) with mention Optional(false)
2016/06/06 11:19:49:522  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(0) with mention Optional(false)
2016/06/06 11:23:20:214  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 11:41:45:094  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(1) with mention Optional(true)
2016/06/06 11:41:49:471  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(2) with mention Optional(true)
2016/06/06 11:41:52:749  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(0) with mention Optional(false)
2016/06/06 11:43:05:356  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(1) with mention Optional(true)
2016/06/06 11:43:09:328  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(0) with mention Optional(false)
2016/06/06 11:44:01:085  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(1) with mention Optional(true)
2016/06/06 11:44:04:225  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(0) with mention Optional(false)
2016/06/06 11:54:29:452  [375587_3248852@chat.hipchat.com] [Auth] Refreshing access token...
2016/06/06 11:54:29:452  [375587_3248852@chat.hipchat.com] [Auth] Issuing access token request to https://api.hipchat.com/v2/oauth/token with body:
[grant_type: refresh_token, client_name: com.atlassian.hipchat.osx-clients, refresh_token: J2AChOQt..., user_id: 3248852, group_id: 375587]
2016/06/06 11:54:30:256  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 11:54:29 AM GMT+8 (1 message)
2016-06-06 11:54:29:448+0800  [375587_3248852@chat.hipchat.com] [WebCore] Requesting oauth token refresh...
2016/06/06 11:54:31:090  [375587_3248852@chat.hipchat.com] [Auth] Access token acquired:
[expires_in: 3599, access_token: Du4Qagv4..., group_name: TORO, token_type: bearer, refresh_token: J2AChOQt..., group_id: 375587, scope: admin_room manage_rooms send_message view_group view_messages view_room]
2016/06/06 11:54:31:257  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 11:54:31 AM GMT+8 (1 message)
2016-06-06 11:54:31:104+0800  [375587_3248852@chat.hipchat.com] [WebCore] Resolving oauth token refresh with info:
{"expires_at":1465188870,"access_token":"Du4Qagv4...","expires_in":3599}
2016/06/06 12:02:31:563  [SystemState] System is now idle. Boooring!
2016/06/06 12:36:12:533  [SystemState] System is now active. We're back!
2016/06/06 12:44:18:850  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 12:51:21:509  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(1) with mention Optional(false)
2016/06/06 12:54:06:019  [UpdateManager] Setting updater base URL for updates: https://www.hipchat.com/release_notes/appcast/mac?version=645&bundle=com.hipchat.HipChat&includeMinor=0
2016/06/06 12:54:06:020  [375587_3248852@chat.hipchat.com] [UpdateManager] Adding internal auth params to update URL: user=3248852, token=hkm0tY...
2016/06/06 12:54:06:032  [UpdateManager] Setting updater base URL for updates: https://www.hipchat.com/release_notes/appcast/mac?version=645&bundle=com.hipchat.HipChat&includeMinor=0
2016/06/06 12:54:06:034  [375587_3248852@chat.hipchat.com] [UpdateManager] Adding internal auth params to update URL: user=3248852, token=hkm0tY...
2016/06/06 12:54:06:034  [UpdateManager] Setting updater base URL for updates: https://www.hipchat.com/release_notes/appcast/mac?version=645&bundle=com.hipchat.HipChat&includeMinor=0
2016/06/06 12:54:06:036  [375587_3248852@chat.hipchat.com] [UpdateManager] Adding internal auth params to update URL: user=3248852, token=hkm0tY...
2016/06/06 12:54:36:084  [375587_3248852@chat.hipchat.com] [Auth] Refreshing access token...
2016/06/06 12:54:36:085  [375587_3248852@chat.hipchat.com] [Auth] Issuing access token request to https://api.hipchat.com/v2/oauth/token with body:
[grant_type: refresh_token, client_name: com.atlassian.hipchat.osx-clients, refresh_token: J2AChOQt..., user_id: 3248852, group_id: 375587]
2016/06/06 12:54:36:712  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 12:54:36 PM GMT+8 (1 message)
2016-06-06 12:54:36:081+0800  [375587_3248852@chat.hipchat.com] [WebCore] Requesting oauth token refresh...
2016/06/06 12:54:37:488  [375587_3248852@chat.hipchat.com] [Auth] Access token acquired:
[expires_in: 3599, access_token: mroCv2tx..., group_name: TORO, token_type: bearer, refresh_token: J2AChOQt..., group_id: 375587, scope: admin_room manage_rooms send_message view_group view_messages view_room]
2016/06/06 12:54:37:713  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 12:54:37 PM GMT+8 (1 message)
2016-06-06 12:54:37:500+0800  [375587_3248852@chat.hipchat.com] [WebCore] Resolving oauth token refresh with info:
{"expires_at":1465192476,"access_token":"mroCv2tx...","expires_in":3599}
2016/06/06 12:56:40:856  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 13:00:59:739  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(0) with mention Optional(false)
2016/06/06 13:13:41:336  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 13:37:44:308  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 13:50:11:297  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 13:53:35:303  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 13:54:41:313  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 13:54:49:146  [375587_3248852@chat.hipchat.com] [Auth] Refreshing access token...
2016/06/06 13:54:49:147  [375587_3248852@chat.hipchat.com] [Auth] Issuing access token request to https://api.hipchat.com/v2/oauth/token with body:
[grant_type: refresh_token, client_name: com.atlassian.hipchat.osx-clients, refresh_token: J2AChOQt..., user_id: 3248852, group_id: 375587]
2016/06/06 13:54:51:087  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 1:54:49 PM GMT+8 (1 message)
2016-06-06 13:54:49:143+0800  [375587_3248852@chat.hipchat.com] [WebCore] Requesting oauth token refresh...
2016/06/06 13:55:00:555  [375587_3248852@chat.hipchat.com] [Auth] Refresh access token failed due to: AuthenticationErrorDetails(code: 400, key: "request_failed", description: "Could not complete request: \'The request timed out.\'")
2016/06/06 13:55:02:269  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 1:55:01 PM GMT+8 (1 message)
2016-06-06 13:55:01:265+0800  [375587_3248852@chat.hipchat.com] [WebCore] Rejecting oauth token refresh with error: {"error_description":"Could not complete request: 'The request timed out.'","error":"request_failed","error_code":400}
2016/06/06 13:55:15:270  [375587_3248852@chat.hipchat.com] [Auth] Refreshing access token...
2016/06/06 13:55:15:272  [375587_3248852@chat.hipchat.com] [Auth] Issuing access token request to https://api.hipchat.com/v2/oauth/token with body:
[grant_type: refresh_token, client_name: com.atlassian.hipchat.osx-clients, refresh_token: J2AChOQt..., user_id: 3248852, group_id: 375587]
2016/06/06 13:55:15:272  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 1:55:15 PM GMT+8 (1 message)
2016-06-06 13:55:15:267+0800  [375587_3248852@chat.hipchat.com] [WebCore] Requesting oauth token refresh...
2016/06/06 13:55:25:274  [375587_3248852@chat.hipchat.com] [Auth] Refresh access token failed due to: AuthenticationErrorDetails(code: 400, key: "request_failed", description: "Could not complete request: \'The request timed out.\'")
2016/06/06 13:55:37:267  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 1:55:26 PM GMT+8 (1 message)
2016-06-06 13:55:26:268+0800  [375587_3248852@chat.hipchat.com] [WebCore] Rejecting oauth token refresh with error: {"error_description":"Could not complete request: 'The request timed out.'","error":"request_failed","error_code":400}
2016/06/06 13:55:41:319  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 13:55:49:993  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 13:56:13:267  [375587_3248852@chat.hipchat.com] [Auth] Refreshing access token...
2016/06/06 13:56:13:267  [375587_3248852@chat.hipchat.com] [Auth] Issuing access token request to https://api.hipchat.com/v2/oauth/token with body:
[grant_type: refresh_token, client_name: com.atlassian.hipchat.osx-clients, refresh_token: J2AChOQt..., user_id: 3248852, group_id: 375587]
2016/06/06 13:56:14:831  [375587_3248852@chat.hipchat.com] [Auth] Access token acquired:
[expires_in: 3599, access_token: xDXGGdy8..., group_name: TORO, token_type: bearer, refresh_token: J2AChOQt..., group_id: 375587, scope: admin_room manage_rooms send_message view_group view_messages view_room]
2016/06/06 13:56:15:271  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 1:56:13 PM GMT+8 (1 message)
2016-06-06 13:56:13:264+0800  [375587_3248852@chat.hipchat.com] [WebCore] Requesting oauth token refresh...
2016/06/06 13:56:18:290  [375587_3248852@chat.hipchat.com] [Web] Web Core log since 1:56:15 PM GMT+8 (1 message)
2016-06-06 13:56:15:268+0800  [375587_3248852@chat.hipchat.com] [WebCore] Resolving oauth token refresh with info:
{"expires_at":1465196173,"access_token":"xDXGGdy8...","expires_in":3599}
2016/06/06 14:00:59:110  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 14:05:08:122  [375587_3248852@chat.hipchat.com] [Web] Host request timeout detected
2016/06/06 14:10:21:178  [375587_3248852@chat.hipchat.com] [Web] Unread count updated Optional(1) with mention Optional(true)
